Instance,No_Nodes,No_Periods,No_Vehicles,No_Scenario,Unc_Range,Prob_Func,SLtype,SL,Algorithm_x,ObjVal_IMH,CPU_IMH,No_Iter,Feasibility_IMH,Setup_Cost_IMH,AVG_Prod_Cost_IMH,AVG_Hold_Cost_IMH,AVG_Transp_Cost_IMH,Algorithm_y,UB_BC,LB_BC,Gap_BC,Diff_IMH,CPU_BC,Total_CPU_BC,Feasibility,Setup_Cost_BC,AVG_Prod_Cost_BC,AVG_Hold_Cost_BC,AVG_Transp_Cost_BC,Algorithm,UB_FR_BC,LB_FR_BC,Gap_FR_BC,CPU_FR_BC,Feasibility_FR_BC,Setup_Cost_FR_BC,AVG_Prod_Cost_FR_BC,AVG_Hold_Cost_FR_BC,Transp_Cost_Total_FR_BC,UB_PostOpt_FR_BC,AVG_Transp_Cost_PostOpt_FR_BC,Diff_Post_Opt,Diff_LB_FR_BC,Diff_UB_FR_BC,AllFeasible_on_Diff_SL_IMH,AllFeasible_on_Diff_SL_FRBC,AllFeasible_on_Diff_SLTypes_IMH,AllFeasible_on_Diff_SLTypes_FRBC
ABS49_50_1,6,6,2,100,0.20,Uniform,beta,0.90,IMH,28093.12,5742.55,3,Feasible,6000.0,6435.6,1878.07,13779.45,BC,27921.93,22599.51,19.06,-0.61,7200.526,12943.08,Feasible,6000.0,6432.57,1890.24,13599.11,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,beta,0.90,IMH,32890.25,5512.373,4,Feasible,6000.0,9753.0,8080.07,9057.18,BC,32882.6,25959.46,21.05,-0.02,7201.265,12713.64,Feasible,6000.0,9752.67,8072.75,9057.18,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,beta,0.90,IMH,48171.58,6662.787,3,Feasible,6000.0,14972.7,11359.98,15838.9,BC,48114.26,34106.63,29.11,-0.12,7202.041,13864.83,Feasible,6000.0,14947.17,11328.19,15838.9,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,beta,0.90,IMH,60614.07,7260.423,4,Feasible,6000.0,21075.0,15037.47,18501.6,BC,60610.12,40023.61,33.97,-0.01,7203.027,14463.45,Feasible,6000.0,21073.77,15034.75,18501.6,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,beta,0.90,IMH,72994.92,7358.522,5,Feasible,6000.0,24033.6,20780.07,20942.75,BC,72994.88,44641.53,38.84,-0.0,7204.611,14563.13,Feasible,6000.0,24033.57,20857.78,22103.53,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,beta,0.90,IMH,82778.67,7339.481,4,Feasible,6000.0,28292.4,24805.39,21672.87,BC,82771.96,52014.69,37.16,-0.01,7206.04,14545.52,Feasible,6000.0,28904.7,25082.74,22784.52,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,3,100,0.20,Uniform,beta,0.90,IMH,33821.22,6675.228,3,Feasible,6000.0,6458.4,1727.44,19635.38,BC,33605.24,26306.11,21.72,-0.64,7200.646,13875.87,Feasible,6000.0,6447.27,1733.24,19424.73,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,3,100,0.20,Uniform,beta,0.90,IMH,33942.94,6054.559,4,Feasible,6000.0,9743.1,8286.05,9913.79,BC,33932.08,24697.0,27.22,-0.03,7201.598,13256.16,Feasible,6000.0,9739.77,8278.52,9913.79,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,3,100,0.20,Uniform,beta,0.90,IMH,51845.59,7381.19,3,Feasible,6000.0,14644.8,11544.4,18430.78,BC,51833.09,30760.08,40.66,-0.02,7202.557,14583.75,Feasible,6000.0,14888.1,11721.1,19223.89,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,3,100,0.20,Uniform,beta,0.90,IMH,67326.86,7252.085,4,Feasible,6000.0,21075.6,15010.8,23368.51,BC,67326.25,36532.33,45.74,-0.0,7204.055,14456.14,Feasible,6000.0,21075.57,15135.0,25115.68,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,1,100,0.20,Uniform,beta,0.90,IMH,42108.6,5473.962,3,Feasible,12000.0,11189.4,3166.62,15752.58,BC,42039.1,32748.14,22.1,-0.17,7200.615,12674.58,Feasible,12000.0,11164.17,3122.35,15752.58,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,11,9,1,100,0.20,Uniform,beta,0.90,IMH,61971.32,5866.816,3,Feasible,9000.0,24044.1,10781.1,18146.12,BC,61967.22,45589.44,26.43,-0.01,7201.173,13067.99,Feasible,9000.0,24044.07,10777.03,18146.12,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,1,100,0.20,Uniform,beta,0.90,IMH,85591.83,6345.24,3,Feasible,9000.0,36952.8,16368.58,23270.45,BC,85559.37,61062.67,28.63,-0.04,7201.836,13547.08,Feasible,9000.0,36952.77,16336.15,23270.45,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,1,100,0.20,Uniform,beta,0.90,IMH,102404.32,7708.871,4,Feasible,9000.0,47313.3,18318.64,27772.38,BC,102348.08,71587.49,30.05,-0.05,7204.88,14913.75,Feasible,9000.0,47313.27,18262.44,27772.38,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,9,1,100,0.20,Uniform,beta,0.90,IMH,129624.41,7284.032,3,Feasible,9000.0,61391.7,26993.36,30665.93,BC,129573.86,82024.43,36.7,-0.04,7203.794,14487.83,Feasible,9000.0,62009.97,27108.06,31455.83,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,9,1,100,0.20,Uniform,beta,0.90,IMH,150732.45,7282.865,3,Feasible,9000.0,75217.2,33483.54,32141.09,BC,150662.52,90805.64,39.73,-0.05,7205.12,14487.98,Feasible,9000.0,75217.16,33530.64,32914.72,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,2,100,0.20,Uniform,beta,0.90,IMH,53494.54,7222.231,3,Feasible,12000.0,11130.9,2600.1,27763.54,BC,53221.54,37153.92,30.19,-0.51,7200.775,14423.01,Feasible,12000.0,11167.17,2727.69,27326.68,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,2,100,0.20,Uniform,beta,0.90,IMH,64159.9,6032.345,3,Feasible,9000.0,24049.2,10817.11,20293.6,BC,64124.43,40075.95,37.5,-0.06,7201.705,13234.05,Feasible,9000.0,24049.17,10781.66,20293.6,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,2,100,0.20,Uniform,beta,0.90,IMH,100148.57,7226.715,3,Feasible,9000.0,36952.8,16124.21,33080.18,BC,100080.4,51253.12,48.79,-0.07,7202.849,14429.56,Feasible,9000.0,36952.77,16345.79,37781.84,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,2,100,0.20,Uniform,beta,0.90,IMH,130050.47,5426.79,3,Feasible,9000.0,51377.7,19828.12,37199.71,BC,130030.46,60423.35,53.53,-0.02,7204.365,12631.16,Feasible,9000.0,52202.07,20521.2,48307.19,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,3,1,100,0.20,Uniform,beta,0.95,IMH,13969.54,3951.78,7,Feasible,3000.0,3473.4,929.16,6566.98,BC,13951.27,12945.94,7.21,-0.13,7205.712,11157.49,Feasible,3000.0,3473.07,927.83,6550.37,FR_BC,15335.9,14214.83,7.31,7209.093,Feasible,3000.0,3460.2,872.92,8002.78,15021.09,7687.97,-7.12,-1.85,-15.58,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,beta,0.95,IMH,16958.93,2965.908,8,Feasible,3000.0,5272.5,3069.49,5616.94,BC,16929.8,16255.21,3.98,-0.17,7203.31,10169.22,Feasible,3000.0,5272.47,3068.63,5588.69,FR_BC,17244.27,17009.86,1.36,7202.83,Feasible,3000.0,5271.6,2958.75,6013.92,17231.64,6001.29,-1.75,-0.47,-5.74,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,beta,0.95,IMH,22686.94,3461.014,8,Feasible,3000.0,8224.8,4583.78,6769.81,BC,22678.19,21804.99,3.85,-0.04,7200.731,10661.74,Feasible,3000.0,8223.87,4599.15,6855.17,FR_BC,22722.6,22607.64,0.51,7202.415,Feasible,3000.0,8223.9,4572.83,6925.87,22715.58,6918.85,-0.16,0.0,-4.04,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,beta,0.95,IMH,29141.03,5588.96,5,Feasible,3000.0,11901.6,5928.38,8311.05,BC,29138.96,27325.23,6.22,-0.01,7201.995,12790.96,Feasible,3000.0,11901.57,5926.34,8311.05,FR_BC,29008.75,28723.69,0.98,7203.855,Feasible,3000.0,11901.6,5964.76,8142.39,29007.45,8141.09,0.0,0.0,-5.8,True,True,False,True
ABS49_50_1,26,3,1,100,0.20,Uniform,beta,0.95,IMH,33637.94,5633.707,6,Feasible,3000.0,13744.5,7629.72,9234.61,BC,33637.89,31981.65,4.92,-0.0,7201.501,12835.21,Feasible,3000.0,13744.47,7640.78,9252.64,FR_BC,33244.7,33189.09,0.17,7200.633,Feasible,3000.0,13743.3,7770.76,8730.65,33228.5,8714.44,0.0,0.0,-3.8,True,True,True,True
ABS49_50_1,31,3,1,100,0.20,Uniform,beta,0.95,IMH,38546.98,5652.295,5,Feasible,3000.0,16538.4,8917.29,9933.87,BC,38540.57,35964.65,6.68,-0.02,7201.702,12854.0,Feasible,3000.0,16536.57,8936.59,10067.41,FR_BC,37616.14,37542.58,0.2,7200.681,Feasible,3000.0,16532.7,9275.86,8807.58,37603.14,8794.58,0.0,0.0,-4.39,True,True,True,True
ABS49_50_1,6,3,2,100,0.20,Uniform,beta,0.95,IMH,17323.33,3792.264,7,Feasible,3000.0,3464.7,889.18,9969.45,BC,16693.78,14446.78,13.46,-3.63,3687.001,7479.26,Feasible,3000.0,3463.77,905.02,9324.99,FR_BC,18188.84,16672.88,8.33,7202.224,Feasible,3000.0,3480.9,875.03,10832.91,18161.82,10805.89,-8.08,0.0,-20.57,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,beta,0.95,IMH,17182.83,2994.398,8,Feasible,3000.0,5277.3,3017.15,5816.16,BC,17172.89,15658.66,8.82,-0.06,7203.813,10198.21,Feasible,3000.0,5272.17,3012.34,5888.38,FR_BC,17149.15,17033.72,0.67,7202.687,Feasible,3000.0,5271.6,2972.59,5904.96,17147.36,5903.17,0.0,0.0,-8.69,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,beta,0.95,IMH,23795.99,4991.501,8,Feasible,3000.0,8226.6,4428.0,8141.39,BC,23793.16,21409.27,10.02,-0.01,7201.132,12192.63,Feasible,3000.0,8226.57,4425.2,8141.39,FR_BC,24462.76,23653.88,3.31,7200.401,Feasible,3000.0,8244.6,4329.39,8888.77,24460.18,8886.19,-2.73,0.0,-12.48,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,beta,0.95,IMH,29905.63,5767.333,3,Feasible,3000.0,11906.4,5688.97,9268.01,BC,29904.31,27319.15,8.64,-0.0,7201.719,12969.05,Feasible,3000.0,11906.37,5690.41,9307.53,FR_BC,32647.67,28789.51,11.82,7203.758,Feasible,3000.0,11902.2,5930.62,11814.85,32641.15,11808.33,-8.38,0.0,-16.32,True,True,False,True
ABS49_50_1,26,3,2,100,0.20,Uniform,beta,0.95,IMH,35144.47,5738.383,4,Feasible,3000.0,13753.8,7208.71,11181.96,BC,35124.92,32032.8,8.8,-0.06,7212.0,12950.38,Feasible,3000.0,13745.67,7197.29,11181.96,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,31,3,2,100,0.20,Uniform,beta,0.95,IMH,39605.87,5801.388,4,Feasible,3000.0,16539.9,8654.49,11411.48,BC,39595.58,35978.98,9.13,-0.03,7203.735,13005.12,Feasible,3000.0,16536.27,8647.83,11411.48,FR_BC,42377.77,36817.86,13.12,7209.797,Feasible,3000.0,16591.5,8221.48,14564.79,41737.2,13924.22,-5.13,0.0,-15.1,True,False,False,False
ABS49_50_1,6,3,3,100,0.20,Uniform,beta,0.95,IMH,19892.22,3773.817,7,Feasible,3000.0,3462.0,837.66,12592.56,BC,19538.17,17196.17,11.99,-1.78,7201.887,10975.7,Feasible,3000.0,3460.47,842.98,12234.73,FR_BC,20590.64,19744.79,4.11,7201.211,Feasible,3000.0,3460.2,760.94,13369.5,20465.06,13243.92,-4.53,-1.05,-16.49,True,True,True,True
ABS49_50_1,11,3,3,100,0.20,Uniform,beta,0.95,IMH,17835.72,3172.815,8,Feasible,3000.0,5288.7,2922.65,6624.37,BC,17834.62,15376.99,13.78,-0.01,7204.743,10377.56,Feasible,3000.0,5288.67,2921.58,6624.37,FR_BC,18230.47,18011.26,1.2,7203.581,Feasible,3000.0,5292.3,2734.83,7203.34,18227.9,7200.77,-2.16,-0.98,-15.65,True,True,True,True
ABS49_50_1,16,3,3,100,0.20,Uniform,beta,0.95,IMH,25409.58,6161.886,4,Feasible,3000.0,8258.4,4248.67,9902.51,BC,25394.99,21645.08,14.77,-0.06,7201.664,13363.55,Feasible,3000.0,8251.17,4241.31,9902.51,FR_BC,29893.82,22491.3,24.76,7200.478,Feasible,3000.0,8255.4,4291.68,14346.74,29090.74,13543.66,-12.7,0.0,-27.59,True,True,True,True
ABS49_50_1,21,3,3,100,0.20,Uniform,beta,0.95,IMH,31965.97,5808.846,3,Feasible,3000.0,11927.4,5518.11,11490.14,BC,31937.04,27508.65,13.87,-0.09,7202.262,13011.11,Feasible,3000.0,11912.37,5509.53,11515.14,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,3,3,100,0.20,Uniform,beta,0.95,IMH,38006.95,6733.437,4,Feasible,3000.0,13778.7,7012.11,13625.46,BC,37958.19,31358.47,17.39,-0.13,7202.947,13936.38,Feasible,3000.0,13752.27,7013.79,14192.13,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,3,3,100,0.20,Uniform,beta,0.95,IMH,43254.09,6264.101,4,Feasible,3000.0,16559.7,8422.02,15088.78,BC,43218.05,33716.06,21.99,-0.08,7204.008,13468.11,Feasible,3000.0,16540.47,8405.21,15272.37,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,1,100,0.20,Uniform,beta,0.95,IMH,28528.69,6661.397,6,Feasible,6000.0,6945.3,1936.54,13646.85,BC,28371.2,23714.12,16.41,-0.55,7206.92,13868.32,Feasible,6000.0,6946.77,1960.01,13464.42,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,1,100,0.20,Uniform,beta,0.95,IMH,36243.14,5809.277,5,Feasible,6000.0,11402.7,8324.62,10447.72,BC,36237.69,30937.23,14.63,-0.02,7200.911,13010.19,Feasible,6000.0,11400.57,8337.25,10499.87,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,1,100,0.20,Uniform,beta,0.95,IMH,49809.06,6218.807,4,Feasible,6000.0,17405.1,11560.59,14763.45,BC,49794.03,43481.37,12.68,-0.03,7201.371,13420.18,Feasible,6000.0,17405.07,11545.59,14843.37,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,1,100,0.20,Uniform,beta,0.95,IMH,62659.07,6818.666,4,Feasible,6000.0,25743.9,13632.46,17282.72,BC,62648.44,55529.81,11.36,-0.02,7205.102,14023.77,Feasible,6000.0,25739.37,13626.36,17282.72,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,1,100,0.20,Uniform,beta,0.95,IMH,73891.73,6516.363,4,Feasible,6000.0,29476.2,19402.35,19013.18,BC,73878.03,63991.13,13.38,-0.02,7202.784,13719.15,Feasible,6000.0,29472.57,19392.28,19013.18,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,1,100,0.20,Uniform,beta,0.95,IMH,85373.05,6711.871,4,Feasible,6000.0,35973.0,24002.05,19398.01,BC,85371.26,73447.64,13.97,-0.0,7203.247,13915.12,Feasible,6000.0,35972.97,24000.28,19398.0,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,2,100,0.20,Uniform,beta,0.95,IMH,33609.53,5824.291,3,Feasible,6000.0,6957.0,1918.03,18734.5,BC,33587.45,26806.98,20.19,-0.07,7200.622,13024.91,Feasible,6000.0,6949.17,1903.78,18734.5,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,2,100,0.20,Uniform,beta,0.95,IMH,36554.44,5731.003,5,Feasible,6000.0,10588.5,8656.18,11309.77,BC,36538.69,30868.13,15.52,-0.04,7201.147,12932.15,Feasible,6000.0,10586.97,8641.95,11309.77,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,2,100,0.20,Uniform,beta,0.95,IMH,52786.87,6652.452,4,Feasible,6000.0,17387.1,11668.99,17404.75,BC,52765.85,40192.59,23.83,-0.04,7201.952,13854.4,Feasible,6000.0,17384.07,11678.3,17703.49,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,2,100,0.20,Uniform,beta,0.95,IMH,65847.47,6646.817,4,Feasible,6000.0,23874.0,15652.52,20309.99,BC,65845.58,49951.67,24.14,-0.0,7202.869,13849.69,Feasible,6000.0,23873.37,15652.1,20320.11,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,6,2,100,0.20,Uniform,beta,0.95,IMH,79773.98,6721.278,5,Feasible,6000.0,27565.5,21585.9,21275.0,BC,79762.46,56336.32,29.37,-0.01,7204.369,13925.65,Feasible,6000.0,27561.57,21622.17,24578.72,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,6,2,100,0.20,Uniform,beta,0.95,IMH,91724.92,6701.727,4,Feasible,6000.0,32384.4,25742.42,24889.86,BC,91720.4,64706.39,29.45,-0.0,7205.547,13907.27,Feasible,6000.0,33154.77,26083.69,26481.94,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,6,3,100,0.20,Uniform,beta,0.95,IMH,37896.75,6854.232,3,Feasible,6000.0,6967.5,1891.3,23037.95,BC,37883.42,31405.12,17.1,-0.04,7200.725,14054.96,Feasible,6000.0,6963.27,1882.2,23037.95,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,6,3,100,0.20,Uniform,beta,0.95,IMH,37556.13,5410.149,4,Feasible,6000.0,10582.2,8906.72,12067.21,BC,37529.16,29636.7,21.03,-0.07,7201.326,12611.48,Feasible,6000.0,10577.67,8884.28,12067.21,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,6,3,100,0.20,Uniform,beta,0.95,IMH,58310.64,6655.114,4,Feasible,6000.0,16500.3,13137.04,21651.7,BC,58282.83,37647.6,35.41,-0.05,7202.59,13857.7,Feasible,6000.0,16486.77,13142.61,22653.46,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,6,3,100,0.20,Uniform,beta,0.95,IMH,74128.72,6650.922,4,Feasible,6000.0,23801.1,15609.67,25413.19,BC,74121.17,46779.12,36.89,-0.01,7204.036,13854.96,Feasible,6000.0,23873.37,15723.5,28524.3,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,1,100,0.20,Uniform,beta,0.95,IMH,46544.83,5522.609,5,Feasible,12000.0,11941.2,3690.42,18913.22,BC,46532.58,38299.29,17.69,-0.03,7200.642,12723.25,Feasible,12000.0,11937.27,3682.1,18913.22,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,11,9,1,100,0.20,Uniform,beta,0.95,IMH,63331.25,5648.438,6,Feasible,9000.0,24022.2,11599.41,18709.65,BC,63325.49,53760.92,15.1,-0.01,7201.101,12849.54,Feasible,9000.0,24022.17,11593.68,18709.65,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,1,100,0.20,Uniform,beta,0.95,IMH,87989.0,7041.87,7,Feasible,9000.0,36858.6,17334.04,24661.89,BC,87942.67,72176.92,17.93,-0.05,7201.806,14243.68,Feasible,9000.0,36858.57,17293.23,24790.87,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,1,100,0.20,Uniform,beta,0.95,IMH,112151.86,7005.673,10,Feasible,12000.0,51525.6,19411.01,29215.25,BC,112128.36,88682.92,20.91,-0.02,7202.684,14208.36,Feasible,12000.0,51523.77,19389.34,29215.25,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,26,9,1,100,0.20,Uniform,beta,0.95,IMH,134321.31,7568.729,10,Feasible,12000.0,61870.2,25871.0,34580.11,BC,134269.09,101782.18,24.2,-0.04,7203.8,14772.53,Feasible,12000.0,61870.17,25818.81,34580.11,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,31,9,1,100,0.20,Uniform,beta,0.95,IMH,153574.74,7636.153,8,Feasible,12000.0,75033.9,30512.7,36028.15,BC,153487.38,115109.6,25.0,-0.06,7204.95,14841.1,Feasible,12000.0,75038.07,30421.17,36028.15,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,6,9,2,100,0.20,Uniform,beta,0.95,IMH,56675.25,7231.78,3,Feasible,12000.0,11940.9,2793.2,29848.97,BC,56587.09,43862.18,22.49,-0.16,7200.745,14432.52,Feasible,12000.0,11940.87,2730.6,29915.62,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,11,9,2,100,0.20,Uniform,beta,0.95,IMH,65401.77,6722.866,7,Feasible,9000.0,24006.6,11511.8,20883.37,BC,65356.1,49345.31,24.5,-0.07,7201.624,13924.49,Feasible,9000.0,24006.57,11466.16,20883.37,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,16,9,2,100,0.20,Uniform,beta,0.95,IMH,103437.14,7359.253,7,Feasible,9000.0,36784.8,17813.22,37756.93,BC,103391.92,63926.78,38.17,-0.04,7202.828,14562.08,Feasible,9000.0,36858.57,17913.08,39620.27,,,,,,,,,,,,,,,,True,False,True,False
ABS49_50_1,21,9,2,100,0.20,Uniform,beta,0.95,IMH,130910.64,6896.191,10,Feasible,12000.0,51511.8,19117.98,44964.26,BC,130906.38,77788.79,40.58,-0.0,7208.035,14104.23,Feasible,12000.0,51511.77,19321.02,48073.6,,,,,,,,,,,,,,,,True,False,False,False
ABS49_50_1,6,3,1,100,0.20,Uniform,gamma,0.70,IMH,10321.23,147.743,7,Feasible,3000.0,2493.6,650.24,4132.84,BC,10079.37,9836.5,2.41,-2.34,7203.684,7351.43,Feasible,3000.0,2617.77,720.64,3740.96,FR_BC,10296.2,10296.2,0.0,16.594,Feasible,3000.0,2527.5,634.91,4133.79,10296.2,4133.79,-2.11,-2.11,-4.46,True,True,True,True
ABS49_50_1,11,3,1,100,0.20,Uniform,gamma,0.70,IMH,12220.86,152.235,8,Feasible,3000.0,2198.1,1557.24,5397.16,BC,11300.88,10835.9,4.11,-7.53,7202.365,7354.6,Feasible,3000.0,3264.27,1535.46,3501.15,FR_BC,11591.53,11591.53,0.0,44.088,Feasible,3000.0,3191.7,1466.0,3933.83,11591.27,3933.57,-2.51,-2.51,-6.52,True,True,True,True
ABS49_50_1,16,3,1,100,0.20,Uniform,gamma,0.70,IMH,14862.99,1205.591,8,Feasible,3000.0,3745.2,1606.98,6471.39,BC,14862.95,13561.54,8.76,-0.0,7202.262,8407.85,Feasible,3000.0,3745.17,1611.32,6506.46,FR_BC,14921.47,14921.47,0.0,157.936,Feasible,3000.0,3670.5,1581.45,6669.53,14921.47,6669.52,-0.39,-0.39,-9.11,True,True,True,True
ABS49_50_1,21,3,1,100,0.20,Uniform,gamma,0.70,IMH,18742.48,904.375,8,Feasible,3000.0,5389.2,2892.33,7353.36,BC,18742.65,17372.91,7.31,0.0,7206.588,8110.96,Feasible,3000.0,5389.33,2894.73,7458.59,FR_BC,18814.56,18814.56,0.0,324.663,Feasible,3000.0,6009.9,1845.94,7958.72,18814.56,7958.72,-0.38,-0.38,-7.66,False,True,False,True
ABS49_50_1,26,3,1,100,0.20,Uniform,gamma,0.70,IMH,20132.7,1718.881,8,Feasible,3000.0,5710.8,3805.27,7026.74,BC,20132.88,18606.13,7.58,0.0,7202.36,8921.24,Feasible,3000.0,5710.93,3873.14,7548.8,FR_BC,20080.77,20080.77,0.0,360.136,Feasible,3000.0,6272.7,2714.9,8093.17,20080.77,8093.17,0.0,0.0,-7.34,True,True,True,True
ABS49_50_1,31,3,1,100,0.20,Uniform,gamma,0.70,IMH,22027.07,5239.33,8,Feasible,3000.0,6979.2,4744.4,6983.35,BC,22027.05,20948.99,4.89,-0.0,7205.23,12444.56,Feasible,3000.0,6979.18,4768.19,7279.68,FR_BC,22194.89,22194.89,0.0,679.713,Feasible,3000.0,7104.3,4843.77,7246.82,22194.89,7246.82,-0.76,-0.76,-5.61,True,True,True,True
ABS49_50_1,6,3,2,100,0.20,Uniform,gamma,0.70,IMH,12526.01,68.094,7,Feasible,3000.0,2574.6,584.37,6367.04,BC,11018.07,10713.47,2.76,-12.04,7203.771,7271.86,Feasible,3000.0,2540.97,576.07,4901.02,FR_BC,11099.21,11099.21,0.0,34.884,Feasible,3000.0,2547.9,621.15,4930.16,11099.21,4930.16,-0.73,-0.73,-3.48,True,True,True,True
ABS49_50_1,11,3,2,100,0.20,Uniform,gamma,0.70,IMH,11825.82,238.382,8,Feasible,3000.0,2649.6,1216.44,4959.78,BC,11336.36,10829.67,4.47,-4.14,6126.965,6365.35,Feasible,3000.0,3165.57,1484.8,3685.99,FR_BC,11591.53,11591.53,0.0,147.137,Feasible,3000.0,3191.7,1466.0,3933.83,11591.02,3933.32,-2.2,-2.2,-6.57,True,True,True,True
ABS49_50_1,16,3,2,100,0.20,Uniform,gamma,0.70,IMH,14864.46,1139.562,8,Feasible,3000.0,3744.3,1610.97,6509.19,BC,14864.42,12140.31,18.33,-0.0,7201.144,8340.71,Feasible,3000.0,3744.27,1610.96,6509.19,FR_BC,14921.47,14921.47,0.0,748.012,Feasible,3000.0,3670.5,1581.45,6669.53,14921.47,6669.52,-0.38,-0.38,-18.64,True,True,True,True
ABS49_50_1,21,3,2,100,0.20,Uniform,gamma,0.70,IMH,18753.5,959.88,8,Feasible,3000.0,5390.7,2895.49,7430.11,BC,18753.48,16019.18,14.58,-0.0,7203.617,8163.5,Feasible,3000.0,5390.68,2895.49,7467.31,FR_BC,18814.56,18814.56,0.0,975.406,Feasible,3000.0,6009.9,1845.94,7958.72,18814.56,7958.72,-0.32,-0.32,-14.86,True,True,False,True
ABS49_50_1,26,3,2,100,0.20,Uniform,gamma,0.70,IMH,20123.66,1680.787,8,Feasible,3000.0,5703.9,3867.72,7365.23,BC,20123.64,17524.99,12.91,-0.0,7202.558,8883.34,Feasible,3000.0,5703.88,3872.24,7547.52,FR_BC,20080.77,20080.77,0.0,1781.18,Feasible,3000.0,6272.7,2714.9,8093.17,20080.77,8093.17,0.0,0.0,-12.73,True,True,False,False
ABS49_50_1,31,3,2,100,0.20,Uniform,gamma,0.70,IMH,22027.34,4831.094,8,Feasible,3000.0,6978.6,4743.35,7047.05,BC,22027.29,19628.06,10.89,-0.0,7241.741,12072.84,Feasible,3000.0,6978.57,4768.12,7280.61,FR_BC,22194.89,22194.88,0.0,2179.39,Feasible,3000.0,7104.3,4843.77,7246.82,22194.89,7246.82,-0.76,-0.76,-11.56,True,True,False,False
ABS49_50_1,6,3,3,100,0.20,Uniform,gamma,0.70,IMH,13391.83,134.024,7,Feasible,3000.0,2555.1,595.66,7177.4,BC,12710.54,11923.79,6.19,-5.09,3703.992,3838.02,Feasible,3000.0,2486.37,562.13,6662.04,FR_BC,13111.18,13111.18,0.0,35.17,Feasible,3000.0,2548.2,576.14,6986.84,13111.18,6986.84,-3.06,-3.06,-9.06,True,True,True,True
